x;0,3296;0,3300;0,3301;0,3304;0,3305;0,3305;0,3308;0,3307;0,3308;0,3309;0,3309;0,3309;0,3310;0,3310;0,3311;0,3313;0,3312;0,3311;0,3313;0,3314;0,7185;0,7203;0,7190;0,7188;0,7208;0,7184;0,7203;0,7184;0,7198;0,7194;0,7204;0,7190;0,7203;0,7192;0,7188;0,7204;0,7201;0,7193;0,7195;0,7204;0,6002;0,6305;0,6646;0,6182;0,6757;0,6497;0,6707;0,6769;0,6860;0,6844;0,6968;0,6858;0,6699;0,6742;0,6871;0,6878;0,6981;0,7041;0,6915;0,6962
y;0,3433;0,3439;0,3443;0,3447;0,3450;0,3452;0,3454;0,3457;0,3457;0,3457;0,3461;0,3460;0,3461;0,3462;0,3464;0,3466;0,3466;0,3465;0,3468;0,3467;0,2780;0,2769;0,2774;0,2773;0,2779;0,2780;0,2780;0,2774;0,2782;0,2774;0,2783;0,2771;0,2784;0,2770;0,2776;0,2782;0,2780;0,2779;0,2782;0,2777;0,2639;0,3052;0,2895;0,2704;0,2824;0,2726;0,2875;0,2805;0,2860;0,2709;0,2722;0,2706;0,2716;0,2767;0,2749;0,2721;0,2764;0,2766;0,2816;0,2817
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
588;5,24982E-02;1,27850E-01;2,02307E-01;2,77452E-01;3,47832E-01;4,20343E-01;4,95150E-01;5,65907E-01;6,25846E-01;7,00414E-01;7,74307E-01;8,30918E-01;9,07745E-01;9,65499E-01;1,02823E+00;1,09987E+00;1,15870E+00;1,23463E+00;1,28998E+00;1,35928E+00;2,66981E-05;0,00000E+00;1,04095E-04;2,14951E-04;1,38654E-05;5,30477E-05;0,00000E+00;7,39495E-05;2,70061E-04;2,13314E-06;0,00000E+00;3,23204E-05;4,65357E-04;5,90418E-04;4,01091E-04;4,93457E-05;5,65903E-04;2,92511E-04;3,76346E-04;3,83966E-05;0,00000E+00;2,79444E-05;2,15641E-05;5,39301E-06;2,10985E-05;0,00000E+00;0,00000E+00;1,16334E-04;0,00000E+00;1,51909E-04;5,33286E-06;8,53258E-06;1,94951E-05;1,34188E-04;1,67600E-04;1,27998E-04;1,41003E-04;0,00000E+00;2,63567E-05;1,34081E-04
589;5,26995E-02;1,27138E-01;2,01611E-01;2,77224E-01;3,49605E-01;4,21868E-01;4,90220E-01;5,59973E-01;6,28766E-01;6,97473E-01;7,62101E-01;8,27681E-01;8,93856E-01;9,63548E-01;1,03547E+00;1,10849E+00;1,16866E+00;1,22811E+00;1,29418E+00;1,35342E+00;1,78157E-05;0,00000E+00;9,36686E-05;1,31381E-05;8,42753E-05;9,88086E-05;0,00000E+00;3,80246E-04;0,00000E+00;8,47690E-05;5,59218E-05;2,49332E-04;4,92393E-04;1,85014E-04;3,90991E-04;5,17442E-04;2,25396E-04;7,51995E-04;5,24596E-04;2,33378E-04;0,00000E+00;5,59219E-05;3,58043E-06;3,85976E-05;0,00000E+00;6,24886E-05;6,10159E-06;0,00000E+00;4,80592E-05;1,79509E-05;6,53235E-05;1,05714E-04;1,03666E-05;1,09778E-05;1,11592E-04;1,00282E-04;1,11018E-04;0,00000E+00;5,60615E-05;2,51116E-04
590;5,27173E-02;1,27441E-01;2,01987E-01;2,75352E-01;3,49869E-01;4,19409E-01;4,88697E-01;5,58701E-01;6,30204E-01;6,97655E-01;7,63395E-01;8,34266E-01;8,96256E-01;9,59094E-01;1,03131E+00;1,10101E+00;1,15769E+00;1,22398E+00;1,30127E+00;1,34908E+00;2,70961E-05;6,25941E-06;1,29217E-05;1,99819E-05;4,91864E-06;7,86289E-05;9,10859E-05;1,74921E-04;6,88610E-05;2,17417E-04;3,03403E-04;8,04343E-05;8,81300E-05;1,79610E-04;1,64904E-04;4,12093E-04;3,18871E-05;5,90237E-05;1,27408E-04;5,90237E-05;0,00000E+00;2,42747E-05;9,50803E-06;8,84925E-06;1,72152E-05;9,50396E-05;9,27998E-06;3,39009E-05;7,30938E-05;2,73017E-05;5,00531E-05;1,31092E-04;3,84909E-05;1,66962E-05;6,70395E-05;4,38733E-05;9,80383E-05;0,00000E+00;8,52645E-05;2,95665E-05
591;5,26069E-02;1,26999E-01;2,00855E-01;2,76848E-01;3,46093E-01;4,19686E-01;4,90522E-01;5,58766E-01;6,28737E-01;6,96530E-01;7,62036E-01;8,33707E-01;8,95483E-01;9,62120E-01;1,02505E+00;1,10082E+00;1,16402E+00;1,22061E+00;1,29073E+00;1,35281E+00;7,65016E-06;3,82146E-05;2,48885E-05;5,41592E-05;2,62206E-06;3,46375E-06;1,96588E-04;4,56486E-06;3,67088E-05;1,94720E-04;1,16400E-04;1,21117E-04;3,44511E-04;3,86051E-05;3,21087E-04;2,69754E-04;4,80150E-04;8,26266E-04;3,56290E-04;3,14647E-05;1,93099E-06;1,21644E-05;4,48031E-05;4,79701E-05;4,00100E-05;2,78267E-05;0,00000E+00;1,17768E-04;3,47569E-05;0,00000E+00;6,16656E-05;1,42700E-04;9,91653E-05;0,00000E+00;1,36459E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,22603E-05
592;5,23984E-02;1,27443E-01;2,01696E-01;2,77009E-01;3,47827E-01;4,18520E-01;4,89997E-01;5,59396E-01;6,29823E-01;6,95776E-01;7,60968E-01;8,29097E-01;8,95215E-01;9,63133E-01;1,02943E+00;1,09481E+00;1,15432E+00;1,22456E+00;1,29385E+00;1,34874E+00;3,99024E-05;3,50651E-06;1,80968E-06;2,85320E-05;0,00000E+00;3,24100E-04;1,48827E-05;0,00000E+00;4,90687E-04;1,37771E-05;4,29924E-04;5,43223E-04;8,96720E-04;1,03207E-04;8,02451E-05;2,25461E-04;4,82729E-05;2,20103E-04;3,51262E-04;9,11276E-04;1,94136E-07;3,08382E-05;4,75496E-05;8,23090E-06;3,09984E-06;8,41368E-05;3,57400E-05;1,00231E-05;1,44248E-04;0,00000E+00;6,19969E-06;1,17105E-05;2,89928E-05;0,00000E+00;1,48204E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,73650E-05;3,07054E-05
593;5,24858E-02;1,26402E-01;2,01022E-01;2,75673E-01;3,48852E-01;4,15618E-01;4,86866E-01;5,57660E-01;6,29678E-01;6,97451E-01;7,59397E-01;8,25206E-01;8,93772E-01;9,62071E-01;1,01964E+00;1,09677E+00;1,15770E+00;1,20787E+00;1,28635E+00;1,34671E+00;0,00000E+00;2,78500E-05;1,45115E-04;6,48694E-05;5,74469E-05;3,25232E-05;1,05366E-04;1,87345E-04;5,26406E-05;3,71508E-05;1,24806E-04;2,40844E-04;1,34683E-04;3,43327E-04;5,73312E-04;3,32592E-04;6,80341E-04;9,54413E-04;2,92924E-04;5,87776E-04;1,27789E-05;1,44650E-05;1,35978E-05;0,00000E+00;0,00000E+00;7,90321E-06;5,57899E-06;6,16587E-05;0,00000E+00;1,60987E-05;2,22905E-05;1,14579E-04;4,73937E-05;1,21170E-05;1,38807E-04;0,00000E+00;1,06725E-05;1,30158E-05;0,00000E+00;0,00000E+00
594;5,26880E-02;1,26512E-01;2,00298E-01;2,73789E-01;3,46206E-01;4,15971E-01;4,87072E-01;5,52986E-01;6,23499E-01;6,91667E-01;7,55949E-01;8,25245E-01;8,86721E-01;9,59230E-01;1,01355E+00;1,09624E+00;1,15581E+00;1,22605E+00;1,28047E+00;1,34905E+00;0,00000E+00;9,39599E-06;1,88205E-04;8,05943E-05;5,06288E-05;8,36010E-05;2,86293E-04;2,19052E-04;1,00402E-04;2,38883E-04;3,83199E-04;4,68209E-04;1,55792E-04;2,22366E-04;1,66872E-04;6,87514E-04;4,74691E-04;8,54916E-04;7,41215E-04;3,15147E-04;8,89268E-07;2,36207E-05;4,36913E-06;8,61536E-06;0,00000E+00;5,47348E-05;0,00000E+00;5,76671E-05;0,00000E+00;8,15768E-05;1,12953E-04;1,38534E-04;5,11668E-05;6,14006E-05;0,00000E+00;0,00000E+00;5,40805E-05;6,59549E-05;0,00000E+00;0,00000E+00
595;5,24777E-02;1,26852E-01;1,99661E-01;2,73855E-01;3,46139E-01;4,14792E-01;4,84729E-01;5,51716E-01;6,23896E-01;6,92658E-01;7,57254E-01;8,23322E-01;8,86255E-01;9,54826E-01;1,01965E+00;1,08522E+00;1,15424E+00;1,21409E+00;1,27540E+00;1,34152E+00;0,00000E+00;3,88018E-05;1,34671E-04;2,53658E-04;1,91631E-04;3,97093E-04;3,36138E-04;1,70488E-04;2,34065E-04;3,23929E-04;5,15034E-04;4,29064E-04;5,06168E-04;2,97126E-04;6,71141E-04;8,19527E-04;6,40585E-04;3,85760E-04;1,62350E-04;2,86969E-04;8,46441E-06;2,92852E-05;2,42657E-05;1,18284E-05;0,00000E+00;5,55904E-05;6,22643E-05;7,79351E-05;4,30198E-06;1,32298E-04;1,27209E-04;7,81989E-05;1,05511E-04;3,73413E-05;2,64813E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,47972E-05
596;5,22639E-02;1,26324E-01;1,99238E-01;2,72552E-01;3,45446E-01;4,13247E-01;4,83142E-01;5,51634E-01;6,22386E-01;6,87654E-01;7,55111E-01;8,16783E-01;8,82118E-01;9,50014E-01;1,01263E+00;1,08354E+00;1,14578E+00;1,19946E+00;1,27545E+00;1,33885E+00;3,64947E-05;1,22833E-05;1,58297E-04;2,21606E-04;1,41963E-04;1,61639E-04;1,33333E-04;5,00029E-05;3,91165E-04;1,20653E-04;5,64785E-04;4,99989E-04;5,21763E-04;4,01741E-04;1,03229E-03;6,99054E-04;7,41183E-04;5,15829E-04;7,75748E-04;3,93170E-04;3,62699E-06;1,15808E-05;8,66281E-06;0,00000E+00;0,00000E+00;1,68001E-05;1,43803E-04;1,81783E-04;4,34916E-05;1,25777E-04;1,51380E-04;0,00000E+00;4,09918E-05;8,62417E-05;9,45735E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,17596E-05
597;5,25263E-02;1,26187E-01;1,99466E-01;2,71600E-01;3,42326E-01;4,12603E-01;4,84610E-01;5,48999E-01;6,13015E-01;6,84522E-01;7,52563E-01;8,16897E-01;8,75375E-01;9,43104E-01;1,01328E+00;1,07767E+00;1,14121E+00;1,20804E+00;1,26614E+00;1,33344E+00;2,53954E-06;0,00000E+00;1,62561E-04;2,45725E-04;4,69685E-04;4,14346E-04;2,90350E-05;1,87198E-04;4,65493E-04;5,88716E-04;2,62275E-04;6,55318E-04;5,39022E-04;3,62986E-04;9,98208E-04;8,93508E-04;5,41053E-04;1,27998E-03;4,45116E-04;1,06006E-03;2,80715E-05;0,00000E+00;5,41916E-05;0,00000E+00;0,00000E+00;1,08679E-04;7,95200E-06;1,00778E-05;2,88446E-06;4,38652E-06;6,33609E-06;8,91994E-06;1,19914E-05;4,76900E-06;5,70716E-06;4,91457E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
598;5,16913E-02;1,25373E-01;1,97809E-01;2,72278E-01;3,40990E-01;4,11043E-01;4,84211E-01;5,44573E-01;6,21013E-01;6,83061E-01;7,45540E-01;8,08520E-01;8,72073E-01;9,36846E-01;1,00781E+00;1,07182E+00;1,13605E+00;1,20548E+00;1,25362E+00;1,30858E+00;4,18271E-05;4,89432E-05;2,87792E-04;3,04379E-04;3,06617E-04;1,66046E-04;2,71132E-04;5,55400E-04;8,39060E-04;6,05653E-04;6,01101E-04;3,70149E-04;6,71915E-04;7,10677E-04;6,38002E-04;4,91292E-04;1,07890E-03;1,08704E-03;7,75359E-04;1,36536E-03;1,41998E-05;7,80781E-06;4,36054E-06;1,04080E-05;0,00000E+00;3,30930E-05;0,00000E+00;3,04896E-05;4,76740E-05;4,77759E-05;8,61293E-06;3,98133E-05;1,51812E-04;5,82693E-05;6,91037E-05;1,09678E-05;1,14373E-05;4,01786E-05;2,68986E-05;3,03141E-05
599;5,15080E-02;1,24566E-01;1,98609E-01;2,70428E-01;3,38911E-01;4,10142E-01;4,76726E-01;5,43680E-01;6,13860E-01;6,80396E-01;7,42768E-01;8,12511E-01;8,69884E-01;9,36078E-01;1,00224E+00;1,06619E+00;1,12691E+00;1,20006E+00;1,25040E+00;1,30295E+00;6,68488E-05;1,17660E-04;1,98452E-04;1,47742E-04;2,88178E-04;3,93123E-04;2,71984E-04;3,82719E-04;5,07942E-04;6,64679E-04;7,74992E-04;7,78436E-04;9,01707E-04;9,37235E-04;1,25511E-03;1,31328E-03;1,60390E-03;1,07467E-03;6,62177E-04;1,08023E-03;8,43427E-06;3,27888E-05;2,66453E-05;4,68948E-06;0,00000E+00;4,19702E-05;0,00000E+00;5,13543E-06;3,05799E-05;0,00000E+00;3,61699E-05;0,00000E+00;2,67011E-04;8,11051E-05;3,07650E-04;0,00000E+00;0,00000E+00;1,81031E-05;1,12960E-04;2,03556E-04
600;5,12057E-02;1,23749E-01;1,96541E-01;2,69929E-01;3,37550E-01;4,06398E-01;4,76518E-01;5,41438E-01;6,10942E-01;6,72959E-01;7,39514E-01;8,07840E-01;8,65950E-01;9,33446E-01;9,95915E-01;1,06458E+00;1,12515E+00;1,18749E+00;1,23825E+00;1,30302E+00;7,63091E-05;1,34135E-04;1,26561E-04;2,70553E-04;3,94776E-04;4,71304E-04;5,53960E-04;7,54492E-04;7,12152E-04;6,91077E-04;7,75961E-04;7,92865E-04;1,20133E-03;1,08476E-03;1,17187E-03;1,57564E-03;1,80016E-03;1,04944E-03;1,12217E-03;1,51569E-03;4,92538E-06;0,00000E+00;1,31075E-05;0,00000E+00;0,00000E+00;3,05674E-06;3,58164E-06;7,89101E-05;3,11804E-05;2,63430E-05;2,10744E-05;0,00000E+00;1,13737E-04;3,86638E-05;2,13535E-05;7,98271E-05;0,00000E+00;1,42394E-04;0,00000E+00;9,33123E-05
601;5,09630E-02;1,23058E-01;1,93806E-01;2,65031E-01;3,35599E-01;4,04948E-01;4,75469E-01;5,39290E-01;6,07929E-01;6,67415E-01;7,33953E-01;7,98432E-01;8,60447E-01;9,29638E-01;9,83646E-01;1,06483E+00;1,12123E+00;1,17119E+00;1,24536E+00;1,28722E+00;5,42399E-05;6,07693E-05;2,32654E-04;4,08568E-04;5,09780E-04;5,26005E-04;7,02880E-04;8,33094E-04;8,56094E-04;4,45625E-04;7,81588E-04;1,27016E-03;1,02471E-03;1,17594E-03;1,15044E-03;1,59281E-03;1,55996E-03;1,16590E-03;2,49722E-03;1,44265E-03;9,34540E-06;0,00000E+00;1,20321E-06;0,00000E+00;1,00439E-04;8,03483E-05;1,48098E-06;3,00303E-05;1,28929E-05;6,11120E-05;3,74109E-05;4,30452E-05;4,97172E-05;1,59872E-05;7,46729E-05;3,30080E-05;1,03048E-05;5,88792E-05;0,00000E+00;1,39848E-04
602;5,06271E-02;1,23338E-01;1,94155E-01;2,64973E-01;3,34666E-01;4,01205E-01;4,69350E-01;5,40570E-01;6,01651E-01;6,64666E-01;7,31192E-01;7,98591E-01;8,59406E-01;9,11666E-01;9,86591E-01;1,06478E+00;1,10371E+00;1,17688E+00;1,23508E+00;1,29143E+00;9,11555E-05;2,35996E-04;2,46302E-04;1,71914E-04;5,79019E-04;9,41299E-04;8,61446E-04;1,16273E-03;8,97119E-04;9,37053E-04;1,19067E-03;1,62491E-03;1,66610E-03;1,71947E-03;2,06989E-03;1,51759E-03;1,76563E-03;2,28681E-03;2,15405E-03;2,18395E-03;3,06852E-07;0,00000E+00;0,00000E+00;9,55089E-05;3,65838E-06;2,39865E-05;9,27386E-05;3,48237E-05;0,00000E+00;9,27749E-05;1,04525E-06;1,56788E-06;7,53406E-05;1,89099E-04;2,71989E-06;0,00000E+00;1,57133E-04;2,73110E-05;0,00000E+00;1,98673E-05
603;5,04192E-02;1,21663E-01;1,91632E-01;2,62532E-01;3,31510E-01;3,98753E-01;4,68645E-01;5,29128E-01;6,02235E-01;6,59511E-01;7,25723E-01;7,90768E-01;8,49994E-01;9,10501E-01;9,79891E-01;1,04904E+00;1,10232E+00;1,16139E+00;1,21589E+00;1,28503E+00;1,22061E-04;2,45345E-04;3,78226E-04;4,63632E-04;5,45737E-04;9,64566E-04;8,43829E-04;9,64104E-04;1,22744E-03;1,55162E-03;1,45575E-03;1,70386E-03;1,98846E-03;2,03696E-03;2,15893E-03;2,15552E-03;2,32189E-03;2,01744E-03;2,70553E-03;1,87981E-03;0,00000E+00;1,13663E-05;2,97112E-05;0,00000E+00;0,00000E+00;1,20385E-04;4,18731E-05;2,53487E-06;0,00000E+00;0,00000E+00;4,96505E-06;1,66465E-04;7,67441E-05;8,53169E-05;1,19984E-04;0,00000E+00;1,42633E-05;0,00000E+00;0,00000E+00;1,51722E-04
604;5,05166E-02;1,20780E-01;1,92103E-01;2,62911E-01;3,30520E-01;3,97105E-01;4,66133E-01;5,31697E-01;5,99082E-01;6,62776E-01;7,24065E-01;7,88559E-01;8,54437E-01;9,07459E-01;9,73598E-01;1,03796E+00;1,09233E+00;1,14663E+00;1,22221E+00;1,28303E+00;1,15793E-04;1,97737E-04;4,68241E-04;4,79175E-04;7,23929E-04;9,56313E-04;1,08707E-03;9,98138E-04;1,42536E-03;1,84478E-03;1,66192E-03;1,98500E-03;2,46278E-03;2,15276E-03;2,34229E-03;2,75209E-03;2,80720E-03;2,47587E-03;3,21021E-03;2,88915E-03;9,06454E-06;2,67725E-05;9,86895E-06;0,00000E+00;3,03768E-05;4,97621E-05;5,49232E-05;6,35753E-05;3,92786E-05;8,21962E-05;2,44601E-05;1,33842E-04;1,02550E-04;3,52915E-05;0,00000E+00;1,47675E-05;4,97345E-05;6,97578E-05;1,28351E-04;9,37437E-05
605;4,97449E-02;1,19878E-01;1,90600E-01;2,61151E-01;3,28066E-01;3,94045E-01;4,62431E-01;5,28430E-01;5,93848E-01;6,59537E-01;7,18333E-01;7,79097E-01;8,43100E-01;9,02828E-01;9,58345E-01;1,03012E+00;1,08840E+00;1,15246E+00;1,20937E+00;1,27026E+00;1,13338E-04;3,07012E-04;4,80115E-04;5,98624E-04;9,03993E-04;1,09986E-03;1,28234E-03;1,58809E-03;1,58958E-03;1,95904E-03;1,99297E-03;2,66178E-03;2,66849E-03;2,36117E-03;2,89344E-03;2,87544E-03;3,41812E-03;3,12637E-03;3,47159E-03;3,37888E-03;1,18329E-05;0,00000E+00;1,06360E-05;2,34984E-05;3,27379E-05;7,59353E-05;2,24020E-05;7,16090E-05;4,23315E-05;1,48999E-04;1,86875E-05;1,26391E-04;8,89702E-05;0,00000E+00;0,00000E+00;1,59154E-05;1,42000E-04;7,51798E-05;1,38327E-04;0,00000E+00
606;4,95101E-02;1,19988E-01;1,88159E-01;2,57814E-01;3,24378E-01;3,89360E-01;4,59611E-01;5,24470E-01;5,88279E-01;6,51973E-01;7,08762E-01;7,73375E-01;8,32849E-01;8,94302E-01;9,56263E-01;1,01981E+00;1,07414E+00;1,14261E+00;1,19448E+00;1,25589E+00;1,67247E-04;2,99008E-04;4,96370E-04;6,55024E-04;9,86216E-04;1,36747E-03;1,62880E-03;1,59194E-03;1,89013E-03;1,82568E-03;2,48711E-03;2,29688E-03;2,93885E-03;2,63778E-03;3,72267E-03;3,35717E-03;3,52663E-03;4,12796E-03;4,24895E-03;4,65841E-03;7,25116E-07;0,00000E+00;1,84034E-05;5,72177E-05;0,00000E+00;7,83701E-06;7,87096E-06;4,43337E-06;0,00000E+00;2,86314E-05;1,12641E-05;3,08751E-05;1,79601E-04;7,24531E-05;5,78041E-05;1,22392E-04;2,09430E-04;0,00000E+00;0,00000E+00;1,08256E-04
607;4,92669E-02;1,19195E-01;1,86804E-01;2,55168E-01;3,22176E-01;3,89680E-01;4,51801E-01;5,17006E-01;5,80903E-01;6,43013E-01;7,03324E-01;7,66868E-01;8,25864E-01;8,92790E-01;9,46353E-01;1,02450E+00;1,08013E+00;1,12536E+00;1,18831E+00;1,24395E+00;1,51197E-04;3,84067E-04;5,21209E-04;7,21572E-04;9,15067E-04;1,49230E-03;1,65702E-03;2,30728E-03;2,14726E-03;2,55744E-03;2,85745E-03;2,87562E-03;3,95734E-03;3,43580E-03;3,60260E-03;4,47290E-03;4,31740E-03;5,41417E-03;4,07130E-03;5,52668E-03;1,44558E-05;1,34275E-05;2,64459E-08;3,27172E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,34041E-04;1,06406E-08;1,06406E-08;9,32612E-06;2,18015E-05;1,04116E-07;9,71543E-05;1,30218E-05;2,29258E-07;2,80064E-04;1,74756E-04;1,97101E-04
608;4,86848E-02;1,17284E-01;1,86339E-01;2,54367E-01;3,22182E-01;3,87485E-01;4,51492E-01;5,15758E-01;5,79187E-01;6,40962E-01;6,98465E-01;7,63418E-01;8,21721E-01;8,84575E-01;9,42217E-01;9,94899E-01;1,07688E+00;1,12468E+00;1,18130E+00;1,23059E+00;2,23089E-04;4,60650E-04;8,02008E-04;1,14799E-03;1,19844E-03;1,64174E-03;1,84779E-03;2,26972E-03;2,44442E-03;3,18604E-03;3,02923E-03;3,40800E-03;3,90962E-03;4,17276E-03;4,30271E-03;4,78891E-03;5,15110E-03;5,13248E-03;5,64449E-03;5,54770E-03;0,00000E+00;0,00000E+00;5,25195E-05;9,18860E-05;1,81518E-05;6,65138E-06;4,32903E-05;5,85302E-06;4,84626E-06;6,70732E-05;1,48576E-05;1,45611E-04;6,66825E-05;0,00000E+00;2,23738E-05;1,30980E-04;2,36288E-04;3,72963E-05;2,78406E-04;0,00000E+00
609;4,86048E-02;1,16714E-01;1,84025E-01;2,51609E-01;3,19054E-01;3,81011E-01;4,47216E-01;5,08978E-01;5,73682E-01;6,36128E-01;6,95753E-01;7,56333E-01;8,20531E-01;8,77640E-01;9,31881E-01;9,94710E-01;1,05567E+00;1,11700E+00;1,17583E+00;1,21887E+00;1,92087E-04;5,31204E-04;8,37431E-04;1,14805E-03;1,50067E-03;1,82652E-03;2,00357E-03;2,78280E-03;2,77066E-03;3,11635E-03;3,59789E-03;4,07715E-03;3,81035E-03;4,91517E-03;5,04889E-03;5,54062E-03;5,51852E-03;5,49441E-03;6,36890E-03;6,65386E-03;0,00000E+00;0,00000E+00;5,31064E-05;1,50095E-05;8,30727E-05;1,91904E-05;5,83474E-05;5,80322E-05;3,99389E-05;3,35641E-05;3,83767E-06;1,19393E-04;6,34269E-05;0,00000E+00;1,09490E-04;7,42976E-05;2,07978E-04;1,94041E-04;0,00000E+00;1,18447E-04
610;4,79008E-02;1,15863E-01;1,82201E-01;2,48569E-01;3,16509E-01;3,78518E-01;4,43778E-01;5,05901E-01;5,70193E-01;6,29735E-01;6,90081E-01;7,46388E-01;8,10962E-01;8,68787E-01;9,23057E-01;9,87678E-01;1,04413E+00;1,10767E+00;1,16706E+00;1,21645E+00;2,51027E-04;5,65204E-04;1,02662E-03;1,42492E-03;1,76781E-03;2,23187E-03;2,38115E-03;3,08168E-03;3,48427E-03;3,39729E-03;3,52775E-03;4,66607E-03;5,07405E-03;5,25623E-03;5,82298E-03;6,35983E-03;6,17619E-03;6,97678E-03;6,88083E-03;7,63026E-03;0,00000E+00;1,57034E-05;3,93388E-05;7,63607E-05;2,87489E-05;3,35009E-06;3,52452E-05;3,85285E-05;3,40694E-05;1,07808E-05;3,59361E-06;1,03046E-04;6,15139E-05;4,94368E-05;4,20797E-05;1,94776E-04;6,30435E-05;8,09371E-05;0,00000E+00;3,07890E-04
611;4,73629E-02;1,14164E-01;1,79542E-01;2,47807E-01;3,13769E-01;3,75143E-01;4,36733E-01;5,00047E-01;5,59320E-01;6,22474E-01;6,80010E-01;7,39234E-01;8,01683E-01;8,57779E-01;9,10900E-01;9,91451E-01;1,04213E+00;1,09428E+00;1,15046E+00;1,19866E+00;2,85597E-04;7,32080E-04;1,08017E-03;1,64096E-03;2,01443E-03;2,44143E-03;2,59499E-03;3,47072E-03;3,79338E-03;4,34477E-03;4,65957E-03;5,21370E-03;5,31152E-03;5,83118E-03;6,11721E-03;6,61274E-03;7,52116E-03;7,22094E-03;8,04197E-03;8,73015E-03;7,60414E-06;4,52538E-06;1,34015E-05;7,29796E-05;4,23999E-05;2,33287E-05;4,64505E-05;3,54223E-05;4,19196E-05;9,25089E-05;0,00000E+00;1,18522E-04;5,76580E-06;1,46251E-04;0,00000E+00;5,04245E-05;4,78026E-06;1,85203E-04;2,88910E-04;5,67644E-05
612;4,74018E-02;1,13022E-01;1,79032E-01;2,45006E-01;3,08603E-01;3,71512E-01;4,34781E-01;4,99210E-01;5,57628E-01;6,20479E-01;6,75855E-01;7,40825E-01;7,95780E-01;8,48048E-01;9,10737E-01;9,64778E-01;1,02652E+00;1,09096E+00;1,14034E+00;1,18986E+00;2,92803E-04;7,35101E-04;1,28018E-03;1,78723E-03;2,02344E-03;2,51260E-03;3,08908E-03;3,08787E-03;3,98737E-03;4,68634E-03;4,81651E-03;4,91825E-03;5,95529E-03;6,50597E-03;6,83610E-03;7,56547E-03;8,83070E-03;8,78392E-03;8,34901E-03;9,04683E-03;0,00000E+00;3,98270E-05;5,03210E-06;0,00000E+00;1,82222E-05;0,00000E+00;1,68513E-04;4,11949E-07;0,00000E+00;1,28094E-04;3,75203E-05;8,71103E-05;1,55325E-06;3,67208E-05;2,58386E-04;2,59516E-04;2,35565E-04;2,25347E-04;1,18018E-04;3,93218E-06
613;4,66589E-02;1,11881E-01;1,76880E-01;2,43134E-01;3,05285E-01;3,68821E-01;4,31720E-01;4,89888E-01;5,49687E-01;6,10820E-01;6,70122E-01;7,23559E-01;7,85248E-01;8,39442E-01;9,00806E-01;9,62580E-01;1,02156E+00;1,06875E+00;1,11699E+00;1,17228E+00;3,47680E-04;8,50866E-04;1,44393E-03;1,83192E-03;2,34027E-03;2,90271E-03;3,31096E-03;3,72655E-03;4,62630E-03;5,33963E-03;4,92102E-03;6,32668E-03;6,33469E-03;7,03781E-03;7,92770E-03;8,77019E-03;8,80722E-03;8,19507E-03;1,05137E-02;1,05250E-02;3,10751E-06;1,51013E-05;1,21798E-06;0,00000E+00;9,92374E-06;2,04713E-05;9,56249E-05;1,09945E-05;4,10180E-05;1,43566E-05;3,09184E-05;1,71672E-04;5,67372E-05;1,33650E-04;2,92334E-04;2,27411E-04;2,85083E-05;1,79074E-04;1,12091E-04;1,26440E-04
614;4,63048E-02;1,10975E-01;1,75846E-01;2,40484E-01;3,04585E-01;3,63831E-01;4,24454E-01;4,84827E-01;5,46020E-01;6,02041E-01;6,64784E-01;7,20269E-01;7,75378E-01;8,33294E-01;8,80110E-01;9,55173E-01;1,00955E+00;1,05670E+00;1,10933E+00;1,16570E+00;4,01553E-04;9,41506E-04;1,49747E-03;2,03060E-03;2,63989E-03;3,19852E-03;3,74610E-03;4,16300E-03;5,54955E-03;5,88299E-03;6,09064E-03;7,03313E-03;7,44237E-03;7,85787E-03;8,43194E-03;9,49440E-03;1,03882E-02;1,07259E-02;1,17430E-02;1,10961E-02;1,01254E-05;5,87827E-06;2,89920E-06;2,58219E-05;2,36218E-05;8,72458E-05;2,02723E-04;0,00000E+00;1,08161E-04;4,97911E-05;3,42941E-05;1,75272E-04;1,80150E-04;1,09146E-04;1,28006E-04;2,85762E-05;2,58575E-04;1,57636E-05;1,29583E-05;1,05084E-04
