x;0,3334;0,3334;0,3338;0,3341;0,3342;0,3343;0,3343;0,3343;0,3345;0,3346;0,3347;0,3348;0,3347;0,3347;0,3349;0,3348;0,3350;0,3348;0,3348;0,3349;0,7092;0,7194;0,7202;0,7165;0,7176;0,7175;0,7182;0,7195;0,7194;0,7172;0,7172;0,7192;0,7197;0,7190;0,7194;0,7192;0,7199;0,7187;0,7191;0,7191;0,6513;0,6735;0,7152;0,6721;0,6833;0,6880;0,6789;0,6934;0,6901;0,7082;0,6530;0,6862;0,7035;0,6986;0,6654;0,6933;0,6945;0,6897;0,6916;0,6642
y;0,3481;0,3487;0,3491;0,3496;0,3501;0,3503;0,3503;0,3506;0,3509;0,3511;0,3513;0,3513;0,3514;0,3514;0,3519;0,3516;0,3519;0,3518;0,3517;0,3517;0,2789;0,2777;0,2774;0,2780;0,2785;0,2770;0,2778;0,2787;0,2777;0,2774;0,2780;0,2776;0,2782;0,2785;0,2778;0,2772;0,2780;0,2784;0,2779;0,2775;0,2679;0,2911;0,2820;0,2701;0,2848;0,2826;0,2655;0,2758;0,2750;0,2754;0,2776;0,2745;0,2789;0,2737;0,2651;0,2764;0,2701;0,2687;0,2733;0,2739
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;2,53023E-04;7,63400E-04;1,05835E-03;1,50642E-03;2,38559E-03;2,75280E-03;2,71782E-03;4,35969E-03;4,41524E-03;6,17521E-03;5,61084E-03;6,20121E-03;7,46420E-03;7,64573E-03;9,55061E-03;8,72754E-03;9,65384E-03;1,13087E-02;1,24138E-02;1,48124E-02;0,00000E+00;5,10357E-05;0,00000E+00;0,00000E+00;2,75298E-04;2,74722E-06;1,77021E-04;5,50049E-05;0,00000E+00;0,00000E+00;4,41302E-05;0,00000E+00;1,13249E-05;0,00000E+00;0,00000E+00;4,63985E-04;3,31418E-05;0,00000E+00;0,00000E+00;3,17894E-04;7,10648E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,33273E-06;0,00000E+00;7,60132E-05;0,00000E+00;3,31418E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,43573E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,05110E-04;0,00000E+00;2,21552E-05
413;2,65001E-04;8,94753E-04;1,13816E-03;1,91866E-03;2,77280E-03;3,11056E-03;4,34967E-03;5,33366E-03;5,03920E-03;6,32048E-03;5,85789E-03;7,04353E-03;7,90238E-03;9,81365E-03;1,17307E-02;1,05063E-02;1,21443E-02;1,44389E-02;1,44133E-02;1,71671E-02;0,00000E+00;3,57180E-06;0,00000E+00;7,53829E-06;0,00000E+00;6,00987E-05;2,01521E-04;1,85627E-04;0,00000E+00;5,48771E-05;0,00000E+00;0,00000E+00;3,82184E-05;1,62517E-04;6,62881E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,44749E-04;1,92496E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,47460E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,39223E-05;0,00000E+00;3,08876E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,63894E-05;1,29551E-04;3,79699E-05;7,47678E-05
414;3,58294E-04;9,51748E-04;1,51997E-03;2,13829E-03;3,28141E-03;3,13745E-03;4,54788E-03;5,32633E-03;5,69282E-03;7,04721E-03;7,99170E-03;9,49176E-03;9,46724E-03;1,10415E-02;1,18466E-02;1,30642E-02;1,38877E-02;1,48526E-02;1,62259E-02;1,75823E-02;2,50098E-05;3,91163E-06;0,00000E+00;4,18844E-05;0,00000E+00;5,56634E-05;2,57081E-04;0,00000E+00;0,00000E+00;6,00983E-05;1,19410E-04;1,29032E-04;0,00000E+00;1,77979E-04;1,31738E-04;2,69031E-04;2,24193E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,42867E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,71498E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,57042E-05;8,30835E-06;1,97391E-04;3,61077E-05;2,10969E-04;3,87006E-05
415;3,61601E-04;1,04690E-03;1,76514E-03;2,52920E-03;3,73555E-03;4,26604E-03;4,91486E-03;6,00814E-03;7,02494E-03;8,36369E-03;1,01368E-02;1,12798E-02;1,18368E-02;1,34519E-02;1,32575E-02;1,48905E-02;1,60341E-02;1,76782E-02;1,96435E-02;2,14286E-02;6,40231E-05;0,00000E+00;0,00000E+00;1,32050E-04;0,00000E+00;2,67374E-04;4,15818E-05;0,00000E+00;1,63575E-04;0,00000E+00;2,04876E-04;5,02136E-05;0,00000E+00;0,00000E+00;1,01474E-04;1,04695E-04;6,82064E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,45135E-06;1,77363E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,66579E-05;2,28182E-04;0,00000E+00;0,00000E+00;6,11138E-06;3,23325E-06;5,70455E-05;1,40516E-05;6,59180E-05;1,50606E-05
416;4,07431E-04;1,25557E-03;2,28777E-03;2,87721E-03;3,93648E-03;4,22810E-03;5,41368E-03;6,71483E-03;7,55169E-03;1,03917E-02;1,14125E-02;1,18934E-02;1,41318E-02;1,47272E-02;1,63578E-02;1,70732E-02;1,71836E-02;2,10249E-02;2,19742E-02;2,62509E-02;2,06206E-06;0,00000E+00;0,00000E+00;4,51847E-06;0,00000E+00;1,01554E-05;0,00000E+00;0,00000E+00;6,21290E-06;2,25105E-05;1,78949E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,98000E-06;1,11319E-04;1,13578E-04;0,00000E+00;0,00000E+00;1,25021E-04;0,00000E+00;6,73659E-07;0,00000E+00;0,00000E+00;3,70999E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,22244E-05;8,66681E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,92161E-04
417;6,52306E-04;1,58750E-03;2,40729E-03;3,33582E-03;4,13710E-03;6,06339E-03;6,47748E-03;8,65096E-03;9,30391E-03;1,01146E-02;1,12139E-02;1,26752E-02;1,55692E-02;1,81905E-02;2,01722E-02;2,14221E-02;2,16761E-02;2,41323E-02;2,57432E-02;2,93358E-02;2,39278E-05;0,00000E+00;0,00000E+00;3,14590E-05;0,00000E+00;2,37438E-05;1,36304E-05;2,21853E-05;9,50796E-06;3,84533E-05;3,64657E-04;0,00000E+00;4,89395E-06;0,00000E+00;1,38318E-04;2,83131E-04;0,00000E+00;0,00000E+00;3,14590E-04;2,47319E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,84359E-05;0,00000E+00;1,52765E-04;8,41793E-05;0,00000E+00;6,29180E-05;0,00000E+00;0,00000E+00;5,56994E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,08131E-04;1,01334E-04;0,00000E+00;3,00902E-05
418;5,47077E-04;1,68200E-03;2,82518E-03;3,75158E-03;5,52704E-03;6,62028E-03;8,36318E-03;9,62349E-03;1,05173E-02;1,18476E-02;1,44354E-02;1,50696E-02;1,88421E-02;1,96796E-02;2,19368E-02;2,48161E-02;2,69573E-02;2,89894E-02;2,99227E-02;3,34573E-02;7,60611E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,29763E-04;5,90837E-05;8,30636E-05;3,55987E-05;1,68790E-04;1,83235E-04;0,00000E+00;1,13080E-04;3,05295E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,72730E-05;6,12602E-05;1,43936E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,73869E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,82082E-05;5,05355E-06;9,12787E-06;0,00000E+00;0,00000E+00;1,12661E-04
419;7,28201E-04;1,90852E-03;3,09181E-03;4,63314E-03;6,22727E-03;7,45421E-03;9,46089E-03;1,00144E-02;1,28204E-02;1,46629E-02;1,66330E-02;1,88673E-02;2,03189E-02;2,24230E-02;2,68909E-02;2,80784E-02;2,98340E-02;3,27063E-02;3,53061E-02;3,99059E-02;9,02422E-06;0,00000E+00;0,00000E+00;2,07682E-05;4,47260E-05;1,72956E-04;1,33088E-04;0,00000E+00;0,00000E+00;2,94448E-05;8,61729E-05;2,09176E-04;2,72771E-04;3,62215E-04;1,09576E-04;0,00000E+00;0,00000E+00;2,49219E-04;3,23579E-05;7,26817E-05;1,70772E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,93527E-05;0,00000E+00;7,93892E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,92089E-06;6,71534E-05;2,90852E-05;1,03841E-04;0,00000E+00;0,00000E+00;0,00000E+00
420;8,35250E-04;2,18551E-03;3,70228E-03;5,34696E-03;7,17869E-03;8,85471E-03;1,13991E-02;1,21829E-02;1,51840E-02;1,60977E-02;1,98516E-02;2,17540E-02;2,40875E-02;2,84180E-02;2,97511E-02;3,14560E-02;3,32081E-02;3,71952E-02;4,02122E-02;4,38802E-02;5,59526E-06;3,26775E-06;0,00000E+00;1,19092E-04;1,88359E-05;1,86756E-04;2,65269E-05;0,00000E+00;0,00000E+00;5,02056E-05;6,42823E-04;8,80924E-05;6,75287E-05;0,00000E+00;3,37244E-04;3,58622E-04;0,00000E+00;1,32542E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,49555E-06;0,00000E+00;3,34339E-06;0,00000E+00;0,00000E+00;0,00000E+00;8,96555E-05;0,00000E+00;1,72135E-05;2,91466E-06;9,18988E-06;2,03965E-04;4,37316E-05;2,22148E-05;0,00000E+00;0,00000E+00
421;9,05635E-04;2,44233E-03;3,80929E-03;6,12845E-03;7,75717E-03;1,00014E-02;1,18573E-02;1,47694E-02;1,76096E-02;1,85892E-02;2,33779E-02;2,51043E-02;2,89116E-02;3,16379E-02;3,53729E-02;3,79370E-02;4,11819E-02;4,29437E-02;4,79531E-02;5,26121E-02;3,17535E-07;1,85447E-07;0,00000E+00;3,20258E-05;0,00000E+00;7,62364E-06;1,04185E-04;0,00000E+00;0,00000E+00;2,84921E-06;2,42315E-04;0,00000E+00;0,00000E+00;0,00000E+00;4,67270E-05;2,03521E-05;0,00000E+00;1,56554E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,02609E-04;0,00000E+00;9,76878E-07;0,00000E+00;0,00000E+00;1,10233E-05;5,28484E-05;1,26071E-06;0,00000E+00;7,41228E-05
422;1,16925E-03;2,73564E-03;4,91153E-03;6,97668E-03;9,09525E-03;1,15216E-02;1,43817E-02;1,57272E-02;2,07095E-02;2,32405E-02;2,55807E-02;2,94454E-02;3,19203E-02;3,59609E-02;3,94799E-02;4,28591E-02;4,71553E-02;5,13479E-02;5,43669E-02;6,01575E-02;0,00000E+00;0,00000E+00;0,00000E+00;9,53390E-06;1,37711E-04;3,88291E-05;2,12441E-05;0,00000E+00;0,00000E+00;3,30499E-05;1,19989E-04;0,00000E+00;1,74957E-04;0,00000E+00;1,63271E-04;5,44794E-06;0,00000E+00;5,44794E-06;2,10261E-04;4,28297E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,05616E-05;0,00000E+00;3,01781E-05;0,00000E+00;0,00000E+00;1,36199E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,10404E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,37205E-05;1,42527E-04
423;1,22890E-03;3,27234E-03;5,49518E-03;7,96645E-03;1,05963E-02;1,34996E-02;1,70392E-02;1,96785E-02;2,35535E-02;2,70059E-02;3,01132E-02;3,23137E-02;3,86208E-02;4,20220E-02;4,61560E-02;4,94970E-02;5,46468E-02;5,88000E-02;6,28225E-02;6,81880E-02;0,00000E+00;0,00000E+00;0,00000E+00;3,99713E-05;1,84521E-04;6,84470E-05;1,10440E-04;1,23323E-05;0,00000E+00;1,38563E-04;7,38955E-05;0,00000E+00;5,29048E-05;0,00000E+00;3,09296E-05;5,98378E-05;0,00000E+00;2,28408E-05;0,00000E+00;1,79566E-04;4,79575E-06;0,00000E+00;0,00000E+00;2,89084E-06;2,99448E-05;0,00000E+00;0,00000E+00;0,00000E+00;5,71019E-06;0,00000E+00;9,24925E-06;7,27829E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,75237E-05;1,40360E-04
424;1,39782E-03;3,77995E-03;6,60615E-03;9,50232E-03;1,26112E-02;1,61303E-02;2,00282E-02;2,31360E-02;2,69053E-02;3,11803E-02;3,55380E-02;3,83019E-02;4,40439E-02;4,68726E-02;5,42071E-02;5,77830E-02;6,44461E-02;6,86232E-02;7,56523E-02;7,94192E-02;0,00000E+00;4,51291E-06;0,00000E+00;0,00000E+00;1,27122E-04;4,28132E-05;2,72648E-05;1,57318E-05;9,52450E-06;9,24485E-05;9,42650E-05;0,00000E+00;1,17659E-04;1,10566E-04;1,81342E-04;3,51979E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,92544E-04;6,11771E-06;0,00000E+00;0,00000E+00;3,68771E-06;3,81992E-05;0,00000E+00;4,00495E-05;0,00000E+00;0,00000E+00;0,00000E+00;8,79949E-05;9,28458E-06;0,00000E+00;0,00000E+00;4,67018E-05;1,41187E-05;0,00000E+00;7,66992E-06;7,99572E-06;4,07348E-05
425;1,65479E-03;4,27592E-03;7,25427E-03;1,11007E-02;1,46502E-02;1,84604E-02;2,22072E-02;2,55338E-02;3,13954E-02;3,49829E-02;4,07386E-02;4,47790E-02;5,00443E-02;5,38699E-02;5,99053E-02;6,63490E-02;7,35857E-02;7,76908E-02;8,69816E-02;9,24066E-02;1,56129E-05;2,08357E-06;0,00000E+00;0,00000E+00;3,20225E-05;1,97665E-05;8,89383E-05;0,00000E+00;4,39738E-06;2,45038E-04;2,39162E-04;1,66136E-04;5,43222E-05;5,10475E-05;7,73370E-05;3,45986E-04;1,28294E-04;1,28294E-04;0,00000E+00;2,32981E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,84905E-05;5,49390E-06;0,00000E+00;0,00000E+00;1,69887E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,92308E-04;6,51850E-06;3,94749E-05;3,54113E-06;3,69155E-06;0,00000E+00
426;1,77588E-03;5,40780E-03;8,18695E-03;1,24811E-02;1,65315E-02;2,15058E-02;2,61719E-02;3,11891E-02;3,56744E-02;4,27362E-02;4,66983E-02;5,20677E-02;5,91012E-02;6,33668E-02;7,02426E-02;7,86603E-02;8,43648E-02;9,04583E-02;9,59313E-02;1,02863E-01;2,84912E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,22726E-06;0,00000E+00;6,91348E-06;0,00000E+00;0,00000E+00;1,57298E-05;8,30121E-05;1,29143E-05;4,98047E-05;0,00000E+00;0,00000E+00;1,59563E-05;9,97269E-06;9,97269E-06;0,00000E+00;1,12002E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,17828E-04;0,00000E+00;0,00000E+00;1,04713E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,37533E-04;0,00000E+00;3,06852E-06;0,00000E+00;0,00000E+00;0,00000E+00
427;2,25888E-03;6,00923E-03;9,98689E-03;1,48180E-02;1,93543E-02;2,43590E-02;3,03856E-02;3,62802E-02;4,15045E-02;4,68824E-02;5,47327E-02;5,99131E-02;6,86034E-02;7,51050E-02;7,81116E-02;8,87191E-02;9,65178E-02;1,05229E-01;1,11226E-01;1,18284E-01;1,63284E-05;0,00000E+00;0,00000E+00;3,53762E-06;7,32025E-05;3,50905E-04;6,13106E-06;2,92742E-05;2,12257E-05;2,84147E-04;0,00000E+00;2,73788E-04;0,00000E+00;0,00000E+00;3,40379E-05;8,78227E-05;3,30178E-05;0,00000E+00;0,00000E+00;6,57552E-05;9,17131E-07;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,17500E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,92742E-05;2,07325E-04;0,00000E+00;0,00000E+00;1,98242E-05;0,00000E+00;1,26992E-05;1,76805E-04;1,35165E-04;1,62846E-05
428;2,58346E-03;6,97445E-03;1,14459E-02;1,70747E-02;2,22787E-02;2,76835E-02;3,44883E-02;4,11194E-02;4,63546E-02;5,46597E-02;6,30391E-02;6,97035E-02;7,58925E-02;8,64910E-02;9,34634E-02;1,01329E-01;1,10622E-01;1,21619E-01;1,30528E-01;1,39309E-01;1,88324E-05;0,00000E+00;0,00000E+00;1,66993E-05;4,79511E-05;0,00000E+00;4,35704E-05;0,00000E+00;1,00196E-04;6,82750E-06;0,00000E+00;7,28705E-05;0,00000E+00;0,00000E+00;3,91589E-05;0,00000E+00;2,90913E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,65212E-05;1,34234E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,68817E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,35797E-05;0,00000E+00;5,99462E-05;2,26575E-05;0,00000E+00;2,17722E-04
429;2,96679E-03;7,96751E-03;1,36178E-02;1,94830E-02;2,59286E-02;3,24693E-02;3,92182E-02;4,73221E-02;5,34555E-02;6,37360E-02;7,06013E-02;8,01507E-02;8,75392E-02;9,66525E-02;1,09218E-01;1,16643E-01;1,28321E-01;1,37863E-01;1,49784E-01;1,63773E-01;3,31204E-05;0,00000E+00;0,00000E+00;0,00000E+00;9,79019E-05;0,00000E+00;1,12075E-04;8,83946E-05;0,00000E+00;6,30320E-05;0,00000E+00;2,78468E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,86089E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,67991E-05;1,84960E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,11656E-04;9,39036E-05;0,00000E+00;0,00000E+00;1,23837E-04;7,86195E-05;0,00000E+00;3,12196E-05;0,00000E+00;2,09335E-04
430;3,38331E-03;9,30084E-03;1,59676E-02;2,25950E-02;3,00274E-02;3,75766E-02;4,66782E-02;5,50624E-02;6,24833E-02;7,35186E-02;8,28647E-02;9,19875E-02;1,02753E-01;1,13738E-01;1,25697E-01;1,34731E-01;1,46748E-01;1,58541E-01;1,69793E-01;1,84607E-01;1,58142E-05;0,00000E+00;0,00000E+00;6,01430E-06;4,93581E-05;0,00000E+00;4,63413E-05;4,45649E-05;8,42001E-05;1,14601E-04;0,00000E+00;8,97711E-05;5,57223E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,21716E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,63928E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,02144E-05;4,45649E-05;4,73423E-05;0,00000E+00;1,36288E-04;6,24333E-05;3,96367E-05;0,00000E+00;0,00000E+00;3,02936E-05;7,69289E-06
431;3,97852E-03;1,05725E-02;1,85238E-02;2,61509E-02;3,57419E-02;4,40218E-02;5,29449E-02;6,37416E-02;7,09131E-02;8,30065E-02;9,52460E-02;1,08003E-01;1,16858E-01;1,33077E-01;1,44044E-01;1,55993E-01;1,68291E-01;1,82749E-01;1,95365E-01;2,05315E-01;1,22045E-06;0,00000E+00;0,00000E+00;6,01720E-07;0,00000E+00;0,00000E+00;2,36952E-04;0,00000E+00;1,29954E-04;2,48371E-04;1,61824E-04;0,00000E+00;4,74731E-04;2,01543E-04;0,00000E+00;0,00000E+00;0,00000E+00;4,86121E-04;7,22064E-06;4,43590E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,64201E-07;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,02580E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,36354E-05;1,06411E-04;5,62973E-05;0,00000E+00;8,56328E-05;3,03083E-06;2,36011E-04
432;4,62307E-03;1,26002E-02;2,10120E-02;3,11063E-02;3,93907E-02;5,02516E-02;6,12498E-02;7,28996E-02;8,38472E-02;9,83157E-02;1,08266E-01;1,22034E-01;1,34702E-01;1,50368E-01;1,57950E-01;1,77922E-01;1,88702E-01;2,06710E-01;2,23950E-01;2,39279E-01;7,25079E-06;0,00000E+00;3,17295E-05;1,61197E-05;0,00000E+00;1,19204E-04;2,12396E-04;0,00000E+00;0,00000E+00;3,42265E-05;1,14243E-04;8,69768E-06;6,22286E-06;0,00000E+00;0,00000E+00;1,20898E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,52597E-05;3,17754E-06;0,00000E+00;0,00000E+00;0,00000E+00;3,45363E-06;0,00000E+00;2,31074E-06;9,18514E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,77336E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
433;5,42096E-03;1,46959E-02;2,51186E-02;3,54514E-02;4,64334E-02;5,93724E-02;7,02104E-02;8,50454E-02;9,91267E-02;1,11919E-01;1,25036E-01;1,40616E-01;1,56679E-01;1,75218E-01;1,86307E-01;2,04809E-01;2,20708E-01;2,37505E-01;2,56310E-01;2,70589E-01;4,24611E-06;0,00000E+00;7,74209E-06;8,88070E-05;0,00000E+00;1,13583E-04;9,61948E-06;0,00000E+00;0,00000E+00;1,94911E-04;5,57513E-05;7,05088E-05;7,46912E-05;4,33968E-05;0,00000E+00;1,92213E-04;3,14019E-05;0,00000E+00;0,00000E+00;2,49346E-04;7,26872E-06;0,00000E+00;0,00000E+00;2,45366E-06;1,90268E-05;0,00000E+00;1,27304E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,88795E-05;1,93954E-05;0,00000E+00;0,00000E+00;1,75744E-05;0,00000E+00
434;6,32351E-03;1,65191E-02;2,83433E-02;4,04550E-02;5,32370E-02;6,85095E-02;8,09224E-02;9,71328E-02;1,12088E-01;1,28517E-01;1,42871E-01;1,62904E-01;1,77629E-01;1,98774E-01;2,10843E-01;2,32435E-01;2,52871E-01;2,73224E-01;2,92308E-01;3,07565E-01;8,05437E-06;0,00000E+00;3,33042E-05;0,00000E+00;2,58143E-05;7,03921E-05;0,00000E+00;0,00000E+00;4,19534E-05;1,96804E-05;8,34082E-05;3,83913E-04;6,04535E-05;6,49249E-05;1,47567E-04;1,87919E-04;6,37610E-05;0,00000E+00;0,00000E+00;1,88470E-04;1,08746E-05;0,00000E+00;0,00000E+00;3,67086E-06;7,19078E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,67814E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,90170E-05;6,45437E-06;0,00000E+00;2,62926E-05;0,00000E+00
435;7,34018E-03;1,89510E-02;3,23688E-02;4,69176E-02;6,16977E-02;7,90192E-02;9,28533E-02;1,10852E-01;1,29348E-01;1,46650E-01;1,65100E-01;1,89459E-01;2,05284E-01;2,25947E-01;2,43065E-01;2,63633E-01;2,86644E-01;3,08918E-01;3,32298E-01;3,48465E-01;3,71741E-05;0,00000E+00;1,19439E-05;1,15268E-05;1,41945E-05;8,63562E-05;0,00000E+00;0,00000E+00;2,30689E-05;5,59788E-06;0,00000E+00;1,92517E-04;0,00000E+00;0,00000E+00;8,11427E-05;0,00000E+00;9,22755E-06;0,00000E+00;1,38322E-04;1,03634E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,56566E-05;3,95399E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,22755E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,54906E-06;7,42588E-05;0,00000E+00;0,00000E+00
436;8,27961E-03;2,20746E-02;3,76953E-02;5,43162E-02;7,11999E-02;8,77441E-02;1,06799E-01;1,25833E-01;1,48518E-01;1,65910E-01;1,89696E-01;2,09176E-01;2,35258E-01;2,56505E-01;2,79348E-01;3,02475E-01;3,26206E-01;3,52530E-01;3,77212E-01;4,00951E-01;1,78685E-05;0,00000E+00;0,00000E+00;1,43099E-06;6,30921E-05;2,16947E-05;1,90401E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,17030E-04;2,10765E-04;0,00000E+00;0,00000E+00;0,00000E+00;8,78892E-05;0,00000E+00;0,00000E+00;1,71719E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,39236E-06;0,00000E+00;0,00000E+00;0,00000E+00;4,39095E-05;0,00000E+00;0,00000E+00;2,12399E-04;0,00000E+00;0,00000E+00;9,76286E-06;0,00000E+00;0,00000E+00;9,01427E-05;1,97954E-04;2,45940E-05;0,00000E+00
437;9,64295E-03;2,54086E-02;4,30399E-02;6,16211E-02;8,16084E-02;1,02088E-01;1,24241E-01;1,47525E-01;1,70965E-01;1,94366E-01;2,18169E-01;2,42193E-01;2,68856E-01;2,95654E-01;3,17689E-01;3,43653E-01;3,70854E-01;4,00048E-01;4,26828E-01;4,50807E-01;4,19557E-06;0,00000E+00;9,49302E-05;3,44757E-06;0,00000E+00;1,70939E-04;1,60648E-04;0,00000E+00;1,87112E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,89196E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,87194E-05;0,00000E+00;0,00000E+00;3,08767E-07;3,34286E-06;4,92426E-07;3,34308E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,41494E-06;0,00000E+00;0,00000E+00;0,00000E+00;3,59149E-05;9,84680E-05
438;1,12451E-02;2,92178E-02;4,99124E-02;7,21384E-02;9,41408E-02;1,19196E-01;1,45050E-01;1,69258E-01;1,96800E-01;2,23536E-01;2,52019E-01;2,82469E-01;3,10206E-01;3,40382E-01;3,64320E-01;3,94674E-01;4,31657E-01;4,60014E-01;4,88129E-01;5,16275E-01;2,85353E-05;0,00000E+00;2,52157E-05;2,22304E-05;0,00000E+00;0,00000E+00;2,11015E-05;2,92213E-05;5,49472E-05;0,00000E+00;1,94550E-05;6,30676E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,49667E-04;0,00000E+00;0,00000E+00;1,99097E-06;0,00000E+00;3,17522E-06;0,00000E+00;1,11702E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,65267E-05;0,00000E+00;0,00000E+00;7,46568E-05;5,30981E-05;0,00000E+00;3,74633E-06;0,00000E+00;0,00000E+00;0,00000E+00
